transaction_id,customer_id,order_date,price,quantity,discount,location,total_amount
TXN_442764,STD_172100123,2025-04-01T20:34:26.096+07:00,1590.69,9,0.03,Ho Chi Minh,13886.723
TXN_541967,STD_172100123,2024-12-19T01:59:55.202+07:00,1831.31,9,0.18,Da Nang,13515.068
TXN_661792,STD_172100123,2024-07-23T15:25:08.687+07:00,1989.97,10,0.31,Can Tho,13730.792
TXN_900324,STD_172100123,2025-03-22T18:02:10.724+07:00,1676.39,10,0.12,Can Tho,14752.232
TXN_185186,STD_172100123,2024-11-30T11:40:57.799+07:00,1683.66,10,0.2,Ho Chi Minh,13469.28
TXN_497560,STD_172100123,2024-06-18T06:03:29.921+07:00,1707.59,9,0.12,Hanoi,13524.112
TXN_618868,STD_172100123,2025-02-15T10:45:37.134+07:00,1865.91,10,0.24,Can Tho,14180.915
TXN_898319,STD_172100123,2024-11-08T19:01:18.197+07:00,1930.8,8,0.04,Da Nang,14828.544
TXN_954635,STD_172100123,2025-03-25T11:43:39.675+07:00,1895.17,9,0.14,Hanoi,14668.617
TXN_445648,STD_172100123,2025-02-09T08:52:54.686+07:00,1942.05,9,0.19,Da Nang,14157.546
TXN_885398,STD_172100123,2024-07-15T04:17:33.717+07:00,1509.51,10,0.04,Hai Phong,14491.295
TXN_496045,STD_172100123,2024-12-17T04:01:09.067+07:00,1708.57,8,0.01,Da Nang,13531.874
TXN_397346,STD_172100123,2024-12-07T16:26:21.081+07:00,1825.15,9,0.16,Can Tho,13798.134
TXN_957414,STD_172100123,2024-10-27T03:47:42.116+07:00,1940.79,8,0.1,Ho Chi Minh,13973.6875
TXN_101641,STD_172100123,2025-03-02T15:22:06.621+07:00,1641.93,10,0.13,Can Tho,14284.792
TXN_144053,STD_172100123,2024-08-07T09:02:51.836+07:00,1884.39,10,0.25,Hai Phong,14132.926
TXN_786432,STD_172100123,2024-05-27T12:56:07.860+07:00,1659.25,10,0.11,Hanoi,14767.325
TXN_161039,STD_172100123,2024-05-21T13:40:09.937+07:00,1647.2,9,0.04,Da Nang,14231.808
TXN_188505,STD_172100123,2024-12-12T11:15:12.596+07:00,1921.7,8,0.11,Da Nang,13682.504
TXN_317575,STD_172100123,2024-10-03T02:02:29.953+07:00,1766.17,10,0.19,Hanoi,14305.978
TXN_965207,STD_172100123,2024-06-18T20:53:08.090+07:00,1963.93,9,0.16,Da Nang,14847.3125
TXN_240760,STD_172100123,2024-08-16T04:31:35.590+07:00,1890.84,10,0.22,Can Tho,14748.552
TXN_312720,STD_172100123,2025-04-01T17:29:41.713+07:00,1721.42,9,0.06,Hai Phong,14563.214
TXN_160749,STD_172100123,2025-03-27T13:37:00.838+07:00,1944.29,9,0.23,Ho Chi Minh,13473.929
TXN_414514,STD_172100123,2025-03-12T08:02:37.170+07:00,1598.08,10,0.07,Hai Phong,14862.144
TXN_929772,STD_172100123,2024-06-19T23:14:13.183+07:00,1614.17,10,0.15,Ho Chi Minh,13720.445
TXN_718829,STD_172100123,2024-11-05T12:59:54.843+07:00,1871.16,8,0.1,Hanoi,13472.352
TXN_314540,STD_172100123,2025-01-05T17:07:16.917+07:00,1777.79,9,0.1,Hai Phong,14400.099
TXN_978128,STD_172100123,2024-06-20T15:51:29.939+07:00,1964.63,9,0.19,Hanoi,14322.152
TXN_300241,STD_172100123,2025-03-05T06:43:19.954+07:00,1822.86,10,0.25,Can Tho,13671.449
TXN_376411,STD_172100123,2025-03-19T23:15:49.026+07:00,1454.57,10,0.06,Can Tho,13672.957
TXN_147197,STD_172100123,2024-12-15T17:20:36.193+07:00,1720.41,10,0.19,Can Tho,13935.32
TXN_333853,STD_172100123,2024-08-28T23:09:32.752+07:00,1612.53,10,0.15,Da Nang,13706.506
TXN_396472,STD_172100123,2024-07-04T10:16:50.818+07:00,1501.06,10,0.07,Ho Chi Minh,13959.858
TXN_393359,STD_172100123,2025-02-04T23:21:51.137+07:00,1833.55,8,0.0,Ho Chi Minh,14668.4
TXN_839451,STD_172100123,2024-12-31T12:34:35.698+07:00,1477.22,10,0.07,Hai Phong,13738.1455
TXN_880623,STD_172100123,2024-11-14T13:26:58.772+07:00,1984.79,8,0.08,Hanoi,14608.055
TXN_181199,STD_172100123,2024-06-26T15:51:22.209+07:00,1577.81,9,0.02,Can Tho,13916.285
TXN_771036,STD_172100123,2025-03-20T23:22:40.857+07:00,1918.31,8,0.12,Ho Chi Minh,13504.902
TXN_303637,STD_172100123,2025-01-07T18:25:22.873+07:00,1798.96,9,0.11,Can Tho,14409.669
TXN_153208,STD_172100123,2024-06-29T16:16:21.937+07:00,1963.01,7,0.02,Can Tho,13466.249
TXN_312978,STD_172100123,2024-06-06T23:12:03.017+07:00,1849.54,8,0.04,Hai Phong,14204.467
TXN_368915,STD_172100123,2024-10-12T10:57:53.165+07:00,1700.99,8,0.0,Hanoi,13607.92
TXN_787426,STD_172100123,2024-09-02T17:18:06.213+07:00,1869.44,9,0.19,Hai Phong,13628.217
TXN_151097,STD_172100123,2024-07-17T21:52:46.728+07:00,1530.47,10,0.09,Da Nang,13927.275
TXN_423495,STD_172100123,2024-04-15T00:36:19.928+07:00,1679.71,10,0.13,Ho Chi Minh,14613.477
TXN_887529,STD_172100123,2024-09-25T18:29:08.114+07:00,1819.13,10,0.26,Hai Phong,13461.5625
TXN_782019,STD_172100123,2025-01-23T17:44:43.174+07:00,1711.46,10,0.15,Can Tho,14547.41
TXN_924370,STD_172100123,2025-01-25T09:59:20.228+07:00,1595.16,9,0.02,Can Tho,14069.312
TXN_949582,STD_172100123,2024-06-15T20:56:08.255+07:00,1453.15,10,0.06,Hai Phong,13659.61
TXN_721011,STD_172100123,2024-05-22T07:27:50.604+07:00,1975.42,8,0.13,Hai Phong,13748.924
TXN_646962,STD_172100123,2024-12-08T17:05:14.727+07:00,1601.75,9,0.0,Can Tho,14415.75
TXN_115071,STD_172100123,2024-12-08T11:28:38.783+07:00,1748.29,9,0.08,Hanoi,14475.842
TXN_271462,STD_172100123,2025-02-16T06:48:54.799+07:00,1792.43,10,0.19,Ho Chi Minh,14518.684
TXN_188956,STD_172100123,2024-05-25T03:20:55.818+07:00,1804.92,9,0.1,Can Tho,14619.852
TXN_721120,STD_172100123,2024-09-17T07:16:45.995+07:00,1765.9,8,0.01,Ho Chi Minh,13985.929
TXN_649884,STD_172100123,2024-08-17T13:14:25.688+07:00,1518.14,10,0.05,Da Nang,14422.33
TXN_415582,STD_172100123,2024-07-19T10:42:23.879+07:00,1625.63,9,0.04,Ho Chi Minh,14045.442
TXN_818089,STD_172100123,2024-04-24T09:57:07.689+07:00,1861.93,9,0.11,Ho Chi Minh,14914.06
TXN_219527,STD_172100123,2024-10-31T13:56:05.963+07:00,1657.88,9,0.01,Da Nang,14771.711
TXN_101173,STD_172100123,2025-03-25T00:09:58.166+07:00,1734.69,9,0.07,Ho Chi Minh,14519.3545
TXN_303126,STD_172100123,2024-06-11T17:18:15.200+07:00,1739.26,8,0.03,Ho Chi Minh,13496.658
TXN_684545,STD_172100123,2024-10-10T04:34:59.679+07:00,1669.5,10,0.11,Can Tho,14858.55
TXN_281239,STD_172100123,2025-01-30T04:35:49.808+07:00,1825.2,10,0.25,Hanoi,13689.0
TXN_484133,STD_172100123,2024-09-22T09:46:43.847+07:00,1802.0,10,0.22,Can Tho,14055.6
TXN_208848,STD_172100123,2025-03-17T17:16:39.972+07:00,1989.46,8,0.15,Hanoi,13528.328
TXN_980289,STD_172100123,2024-11-16T22:04:00.604+07:00,1466.24,10,0.08,Can Tho,13489.408
TXN_497568,STD_172100123,2024-11-23T03:52:04.859+07:00,1910.77,10,0.26,Can Tho,14139.697
TXN_189133,STD_172100123,2024-09-22T08:01:30.981+07:00,1994.04,8,0.11,Da Nang,14197.564
TXN_927889,STD_172100123,2025-01-05T20:23:13.017+07:00,1674.99,9,0.1,Hai Phong,13567.419
TXN_118282,STD_172100123,2024-12-11T23:24:23.588+07:00,1522.62,10,0.09,Ho Chi Minh,13855.842
TXN_337729,STD_172100123,2024-11-26T14:34:00.729+07:00,1469.93,10,0.06,Hanoi,13817.343
TXN_110641,STD_172100123,2025-02-28T13:11:06.816+07:00,1541.76,10,0.04,Can Tho,14800.8955
TXN_704276,STD_172100123,2025-03-27T19:42:59.024+07:00,1673.98,9,0.04,Da Nang,14463.1875
TXN_450537,STD_172100123,2025-03-12T09:28:29.037+07:00,1648.32,10,0.13,Da Nang,14340.384
TXN_250127,STD_172100123,2025-02-26T21:18:08.130+07:00,1626.14,9,0.05,Hai Phong,13903.497
TXN_521444,STD_172100123,2025-01-10T11:41:13.141+07:00,1810.7,8,0.02,Ho Chi Minh,14195.888
TXN_594466,STD_172100123,2024-10-01T19:32:43.220+07:00,1792.32,9,0.16,Can Tho,13549.939
TXN_114538,STD_172100123,2025-03-03T04:50:54.231+07:00,1898.01,10,0.22,Da Nang,14804.478
TXN_779191,STD_172100123,2024-04-28T14:08:17.603+07:00,1485.12,10,0.0,Da Nang,14851.2
TXN_246948,STD_172100123,2025-02-23T06:19:59.742+07:00,1779.35,9,0.11,Hanoi,14252.593
TXN_329470,STD_172100123,2024-06-11T21:30:44.869+07:00,1932.81,9,0.2,Ho Chi Minh,13916.233
TXN_214169,STD_172100123,2024-10-28T07:15:31.912+07:00,1916.57,8,0.11,Da Nang,13645.978
TXN_174005,STD_172100123,2024-07-20T22:38:01.992+07:00,1980.14,10,0.3,Hanoi,13860.98
TXN_179482,STD_172100123,2025-01-16T03:40:30.878+07:00,1858.2,10,0.23,Can Tho,14308.14
TXN_872028,STD_172100123,2025-02-20T23:18:30.124+07:00,1562.1,10,0.07,Ho Chi Minh,14527.53
TXN_116437,STD_172100123,2024-11-14T22:04:22.154+07:00,1871.04,10,0.26,Can Tho,13845.696
TXN_293877,STD_172100123,2025-01-16T06:38:39.256+07:00,1908.52,10,0.28,Ho Chi Minh,13741.344
TXN_590432,STD_172100123,2024-05-26T10:24:39.606+07:00,1475.71,10,0.02,Hanoi,14461.958
TXN_693475,STD_172100123,2024-08-17T06:31:27.615+07:00,1972.9,8,0.13,Can Tho,13731.384
TXN_330178,STD_172100123,2024-05-16T05:01:35.726+07:00,1634.63,9,0.01,Da Nang,14564.554
TXN_560261,STD_172100123,2024-08-18T22:29:17.053+07:00,1709.85,10,0.21,Hanoi,13507.815
TXN_567104,STD_172100123,2024-08-14T09:02:38.130+07:00,1618.77,10,0.09,Hanoi,14730.807
TXN_693335,STD_172100123,2025-04-01T22:12:18.656+07:00,1766.08,9,0.07,Ho Chi Minh,14782.09
TXN_560202,STD_172100123,2024-10-06T21:31:34.752+07:00,1715.93,9,0.12,Can Tho,13590.166
TXN_925216,STD_172100123,2024-08-04T09:37:32.770+07:00,1555.98,9,0.03,Hai Phong,13583.706
TXN_804762,STD_172100123,2024-12-16T21:18:28.883+07:00,1925.76,9,0.2,Da Nang,13865.472
TXN_970850,STD_172100123,2024-04-27T03:10:45.930+07:00,1981.3,9,0.24,Hai Phong,13552.093
TXN_626812,STD_172100123,2024-09-05T13:08:06.964+07:00,1823.24,10,0.22,Da Nang,14221.271
TXN_291216,STD_172100123,2024-11-24T23:34:34.001+07:00,1528.14,10,0.05,Hai Phong,14517.33
TXN_591500,STD_172100123,2025-02-05T23:41:15.140+07:00,1947.85,9,0.19,Ho Chi Minh,14199.827
TXN_233621,STD_172100123,2024-06-19T16:41:31.716+07:00,1530.19,9,0.02,Hai Phong,13496.275
TXN_705667,STD_172100123,2024-09-22T23:16:01.023+07:00,1386.52,10,0.02,Ho Chi Minh,13587.896
TXN_333260,STD_172100123,2024-09-09T00:38:00.041+07:00,1880.87,9,0.18,Ho Chi Minh,13880.82
TXN_876291,STD_172100123,2024-05-25T02:18:23.095+07:00,1934.4,8,0.13,Hai Phong,13463.424
TXN_321723,STD_172100123,2024-05-14T21:46:22.149+07:00,1991.0,8,0.08,Hai Phong,14653.761
TXN_507934,STD_172100123,2025-02-04T16:39:15.258+07:00,1693.62,8,0.0,Ho Chi Minh,13548.96
TXN_956059,STD_172100123,2024-10-23T02:15:33.787+07:00,1482.63,10,0.04,Da Nang,14233.247
TXN_240579,STD_172100123,2024-07-17T08:54:59.787+07:00,1602.8,10,0.1,Da Nang,14425.199
TXN_855586,STD_172100123,2024-10-27T23:28:17.101+07:00,1702.53,9,0.09,Hanoi,13943.721
TXN_975187,STD_172100123,2024-12-18T20:48:13.669+07:00,1783.48,9,0.08,Ho Chi Minh,14767.215
TXN_540599,STD_172100123,2024-09-24T01:05:47.683+07:00,1935.5,10,0.3,Ho Chi Minh,13548.5
TXN_105727,STD_172100123,2025-01-20T17:48:43.686+07:00,1987.75,10,0.3,Da Nang,13914.25
TXN_767234,STD_172100123,2024-06-13T08:18:21.750+07:00,1764.91,9,0.14,Ho Chi Minh,13660.404
TXN_427644,STD_172100123,2024-08-15T23:06:21.041+07:00,1680.72,9,0.08,Da Nang,13916.361
TXN_397277,STD_172100123,2024-05-02T18:18:22.162+07:00,1829.68,9,0.13,Hai Phong,14326.3955
TXN_671595,STD_172100123,2024-09-06T22:24:57.219+07:00,1712.23,9,0.1,Hanoi,13869.0625
TXN_658171,STD_172100123,2024-06-30T10:51:28.256+07:00,1708.57,9,0.03,Hai Phong,14915.816
TXN_631125,STD_172100123,2024-09-14T05:03:10.610+07:00,1710.66,10,0.14,Ho Chi Minh,14711.676
TXN_791230,STD_172100123,2024-04-29T21:55:08.719+07:00,1838.97,9,0.16,Da Nang,13902.614
TXN_676706,STD_172100123,2025-03-13T20:50:09.735+07:00,1593.72,10,0.13,Hai Phong,13865.363
TXN_361658,STD_172100123,2024-12-23T03:06:41.900+07:00,1909.62,9,0.2,Can Tho,13749.265
TXN_754570,STD_172100123,2024-11-03T17:55:38.223+07:00,1940.91,10,0.26,Ho Chi Minh,14362.734
TXN_543729,STD_172100123,2025-03-05T22:30:15.089+07:00,1643.8,9,0.05,Ho Chi Minh,14054.49
TXN_220511,STD_172100123,2024-10-18T02:33:30.137+07:00,1486.18,10,0.09,Da Nang,13524.238
TXN_666590,STD_172100123,2025-02-10T20:46:36.196+07:00,1943.02,10,0.24,Da Nang,14766.951
TXN_966990,STD_172100123,2024-08-29T22:41:58.248+07:00,1730.05,10,0.22,Hai Phong,13494.39
TXN_542898,STD_172100123,2024-10-07T20:45:26.605+07:00,1412.19,10,0.03,Hanoi,13698.243
TXN_889541,STD_172100123,2024-04-25T18:45:54.833+07:00,1611.11,9,0.07,Ho Chi Minh,13484.991
TXN_978267,STD_172100123,2024-12-19T13:39:30.913+07:00,1967.0,9,0.18,Can Tho,14516.46
TXN_889343,STD_172100123,2025-03-01T22:44:55.960+07:00,1988.88,10,0.29,Da Nang,14121.049
TXN_164434,STD_172100123,2024-08-07T18:34:11.088+07:00,1906.02,8,0.11,Hanoi,13570.862
TXN_508037,STD_172100123,2024-05-06T17:54:02.094+07:00,1523.52,10,0.1,Da Nang,13711.68
TXN_681992,STD_172100123,2024-12-15T03:05:59.884+07:00,1838.4,9,0.13,Hai Phong,14394.672
TXN_338936,STD_172100123,2024-12-19T23:50:10.977+07:00,1483.58,10,0.0,Can Tho,14835.8
TXN_653722,STD_172100123,2024-07-27T21:21:48.076+07:00,1815.29,8,0.01,Ho Chi Minh,14377.098
TXN_970728,STD_172100123,2024-07-17T23:37:23.702+07:00,1853.26,8,0.03,Can Tho,14381.298
TXN_926933,STD_172100123,2024-12-03T02:27:47.820+07:00,1512.78,10,0.04,Ho Chi Minh,14522.688
TXN_826146,STD_172100123,2025-01-04T10:42:51.831+07:00,1825.83,8,0.05,Hanoi,13876.308
TXN_296587,STD_172100123,2025-02-21T04:34:07.595+07:00,1680.52,10,0.19,Ho Chi Minh,13612.211
TXN_108776,STD_172100123,2024-05-30T20:16:01.756+07:00,1987.02,8,0.13,Hanoi,13829.659
TXN_844383,STD_172100123,2025-01-05T03:33:00.808+07:00,1878.53,8,0.07,Ho Chi Minh,13976.264
TXN_539602,STD_172100123,2024-09-24T11:22:33.232+07:00,1510.38,10,0.02,Ho Chi Minh,14801.724
TXN_856164,STD_172100123,2024-08-21T10:07:52.696+07:00,1914.39,10,0.23,Hanoi,14740.803
TXN_494179,STD_172100123,2024-08-24T19:54:14.784+07:00,1961.49,8,0.14,Hanoi,13495.052
TXN_757537,STD_172100123,2024-07-21T16:35:07.880+07:00,1765.43,10,0.16,Can Tho,14829.613
TXN_343478,STD_172100123,2024-09-30T19:19:08.716+07:00,1726.51,10,0.18,Ho Chi Minh,14157.382
TXN_944505,STD_172100123,2024-07-20T13:05:48.043+07:00,1928.33,10,0.3,Ho Chi Minh,13498.309
TXN_359249,STD_172100123,2025-02-21T00:48:21.168+07:00,1453.51,10,0.04,Hai Phong,13953.695
TXN_954015,STD_172100123,2025-01-26T20:46:20.238+07:00,1951.37,9,0.23,Can Tho,13522.994
TXN_982450,STD_172100123,2025-01-08T00:11:41.689+07:00,1803.05,9,0.12,Can Tho,14280.156
TXN_830116,STD_172100123,2024-10-20T08:20:32.712+07:00,1965.79,8,0.12,Hai Phong,13839.162
TXN_500497,STD_172100123,2025-02-17T06:48:28.771+07:00,1883.67,9,0.14,Can Tho,14579.607
TXN_602442,STD_172100123,2024-08-24T12:59:07.812+07:00,1578.13,10,0.09,Can Tho,14360.982
TXN_903759,STD_172100123,2024-12-22T22:31:40.928+07:00,1951.2,9,0.23,Hai Phong,13521.814
TXN_111305,STD_172100123,2024-05-24T10:57:43.710+07:00,1943.91,10,0.28,Ho Chi Minh,13996.152
TXN_710758,STD_172100123,2024-11-03T13:30:05.715+07:00,1817.4,8,0.04,Hai Phong,13957.632
TXN_737945,STD_172100123,2024-11-28T09:06:27.752+07:00,1830.96,8,0.0,Hanoi,14647.68
TXN_310332,STD_172100123,2025-02-22T19:22:41.862+07:00,1787.8,9,0.09,Ho Chi Minh,14642.082
TXN_336593,STD_172100123,2025-02-22T10:33:40.947+07:00,1801.09,9,0.13,Hai Phong,14102.534
TXN_144561,STD_172100123,2024-05-08T08:27:49.088+07:00,1860.58,10,0.2,Hanoi,14884.64
TXN_388314,STD_172100123,2024-06-13T16:16:44.121+07:00,1769.06,9,0.13,Can Tho,13851.741
TXN_103739,STD_172100123,2024-11-04T07:23:53.161+07:00,1734.18,10,0.16,Da Nang,14567.113
TXN_574349,STD_172100123,2024-05-15T01:51:28.731+07:00,1762.74,9,0.15,Can Tho,13484.962
TXN_692590,STD_172100123,2024-09-18T14:07:28.830+07:00,1771.74,10,0.2,Da Nang,14173.921
TXN_747591,STD_172100123,2025-03-31T10:36:22.870+07:00,1975.2,10,0.29,Hanoi,14023.921
TXN_193185,STD_172100123,2024-12-22T11:10:39.879+07:00,1958.71,10,0.28,Hanoi,14102.712
TXN_242608,STD_172100123,2024-08-28T12:56:59.944+07:00,1614.36,10,0.08,Hanoi,14852.112
TXN_832978,STD_172100123,2025-01-08T13:54:51.971+07:00,1739.58,9,0.07,Hanoi,14560.284
TXN_873713,STD_172100123,2024-11-12T20:54:45.010+07:00,1945.1,10,0.29,Can Tho,13810.211
TXN_920005,STD_172100123,2025-03-24T07:52:09.041+07:00,1899.51,9,0.17,Da Nang,14189.339
TXN_287016,STD_172100123,2024-09-16T14:28:44.238+07:00,1587.24,10,0.11,Hai Phong,14126.437
TXN_766129,STD_172100123,2024-07-02T03:28:05.650+07:00,1428.81,10,0.01,Hai Phong,14145.22
TXN_522971,STD_172100123,2025-01-06T23:57:47.672+07:00,1817.91,10,0.22,Hanoi,14179.697
TXN_407261,STD_172100123,2025-03-26T11:04:31.814+07:00,1782.42,10,0.19,Can Tho,14437.603
TXN_445696,STD_172100123,2024-05-10T04:02:13.827+07:00,1893.05,8,0.03,Ho Chi Minh,14690.068
TXN_856337,STD_172100123,2025-03-24T23:52:34.962+07:00,1769.88,10,0.22,Hanoi,13805.064
TXN_370913,STD_172100123,2025-02-12T12:14:20.978+07:00,1450.4,10,0.02,Da Nang,14213.92
TXN_288411,STD_172100123,2024-11-03T16:52:44.025+07:00,1651.44,10,0.18,Da Nang,13541.807
TXN_396876,STD_172100123,2024-08-25T21:21:19.713+07:00,1740.48,9,0.06,Can Tho,14724.461
TXN_269831,STD_172100123,2025-04-01T13:44:04.786+07:00,1887.87,10,0.22,Da Nang,14725.385
TXN_199157,STD_172100123,2024-10-18T07:14:32.991+07:00,1973.35,10,0.28,Can Tho,14208.12
TXN_895434,STD_172100123,2024-10-12T22:09:58.078+07:00,1937.24,9,0.2,Hai Phong,13948.128
TXN_757189,STD_172100123,2024-06-24T18:40:02.182+07:00,1975.6,10,0.26,Ho Chi Minh,14619.44
TXN_306200,STD_172100123,2024-08-19T02:06:30.918+07:00,1964.45,9,0.19,Ho Chi Minh,14320.84
TXN_964160,STD_172100123,2025-02-27T20:25:22.947+07:00,1925.41,10,0.3,Ho Chi Minh,13477.869
TXN_133001,STD_172100123,2025-01-15T21:58:59.955+07:00,1444.94,10,0.01,Da Nang,14304.905
TXN_673621,STD_172100123,2024-11-06T01:11:28.956+07:00,1963.21,10,0.25,Hai Phong,14724.074
TXN_491432,STD_172100123,2024-10-01T02:13:42.056+07:00,1657.06,9,0.05,Da Nang,14167.864
TXN_616307,STD_172100123,2024-12-30T02:15:27.613+07:00,1849.31,10,0.27,Hai Phong,13499.965
TXN_984646,STD_172100123,2024-09-24T18:36:23.640+07:00,1606.73,10,0.16,Hanoi,13496.532
TXN_156941,STD_172100123,2025-02-18T02:41:44.666+07:00,1854.7,10,0.24,Da Nang,14095.72
TXN_116296,STD_172100123,2024-07-23T05:14:52.752+07:00,1984.4,8,0.07,Can Tho,14763.937
TXN_642732,STD_172100123,2024-10-25T10:40:28.878+07:00,1517.12,10,0.04,Can Tho,14564.352
TXN_110307,STD_172100123,2024-11-07T11:39:14.916+07:00,1847.86,10,0.24,Ho Chi Minh,14043.735
TXN_139981,STD_172100123,2024-10-19T05:19:44.946+07:00,1761.38,8,0.04,Can Tho,13527.398
TXN_355514,STD_172100123,2024-06-05T07:25:47.076+07:00,1910.63,8,0.07,Ho Chi Minh,14215.087
TXN_575060,STD_172100123,2024-08-30T14:45:46.077+07:00,1985.68,9,0.19,Can Tho,14475.608
TXN_780689,STD_172100123,2025-02-13T05:13:39.140+07:00,1733.65,10,0.14,Hai Phong,14909.391
TXN_979946,STD_172100123,2024-05-22T01:44:37.860+07:00,1979.92,9,0.23,Hanoi,13720.847
TXN_674730,STD_172100123,2025-03-15T20:25:10.877+07:00,1489.41,10,0.04,Can Tho,14298.336
TXN_115997,STD_172100123,2024-09-07T05:44:04.974+07:00,1504.34,10,0.06,Ho Chi Minh,14140.796
TXN_882864,STD_172100123,2024-09-19T16:20:13.981+07:00,1684.21,10,0.2,Hai Phong,13473.68
TXN_419899,STD_172100123,2024-11-14T09:52:12.119+07:00,1621.77,10,0.11,Hai Phong,14433.753
TXN_142692,STD_172100123,2025-01-18T07:13:27.978+07:00,1893.42,9,0.16,Can Tho,14314.257
TXN_386737,STD_172100123,2024-08-16T00:44:31.047+07:00,1848.82,10,0.27,Hai Phong,13496.386
TXN_133711,STD_172100123,2024-12-10T00:17:22.097+07:00,1505.42,10,0.07,Hai Phong,14000.406
TXN_798565,STD_172100123,2024-08-11T06:37:54.115+07:00,1712.23,10,0.17,Ho Chi Minh,14211.51
TXN_630096,STD_172100123,2024-05-29T19:46:25.621+07:00,1618.66,10,0.09,Hai Phong,14729.806
TXN_994797,STD_172100123,2025-04-04T02:54:27.663+07:00,1597.53,10,0.11,Can Tho,14218.018
TXN_797460,STD_172100123,2025-03-01T10:49:31.719+07:00,1732.13,10,0.22,Hai Phong,13510.614
TXN_179461,STD_172100123,2025-03-01T07:59:59.075+07:00,1596.72,9,0.06,Da Nang,13508.251
TXN_532207,STD_172100123,2025-01-30T05:07:44.134+07:00,1877.24,10,0.21,Ho Chi Minh,14830.196
TXN_637822,STD_172100123,2024-09-09T16:08:22.185+07:00,1969.23,9,0.18,Ho Chi Minh,14532.918
TXN_145884,STD_172100123,2024-10-02T14:54:01.860+07:00,1605.63,10,0.13,Hai Phong,13968.98
TXN_450284,STD_172100123,2025-03-16T12:37:47.904+07:00,1874.62,10,0.26,Da Nang,13872.1875
TXN_609798,STD_172100123,2024-09-04T13:58:24.933+07:00,1676.43,10,0.11,Ho Chi Minh,14920.228
TXN_297748,STD_172100123,2024-12-15T15:52:05.191+07:00,1604.59,9,0.04,Hai Phong,13863.657
TXN_421774,STD_172100123,2024-11-03T09:02:38.035+07:00,1648.4,10,0.13,Can Tho,14341.08
TXN_681493,STD_172100123,2024-11-17T15:32:13.595+07:00,1918.72,9,0.2,Hai Phong,13814.784
TXN_235300,STD_172100123,2024-07-05T10:54:31.609+07:00,1782.92,9,0.1,Ho Chi Minh,14441.652
TXN_999175,STD_172100123,2025-02-03T00:05:41.757+07:00,1677.56,10,0.18,Can Tho,13755.993
TXN_168454,STD_172100123,2024-12-05T13:24:47.904+07:00,1923.44,9,0.18,Ho Chi Minh,14194.986
TXN_424033,STD_172100123,2024-08-14T05:15:36.991+07:00,1895.88,9,0.15,Da Nang,14503.482
TXN_661716,STD_172100123,2024-08-20T18:02:31.616+07:00,1683.87,9,0.11,Ho Chi Minh,13487.799
TXN_684078,STD_172100123,2025-02-17T21:53:56.668+07:00,1901.15,10,0.26,Can Tho,14068.51
TXN_466374,STD_172100123,2025-02-11T16:14:47.090+07:00,1845.89,8,0.0,Hanoi,14767.12
TXN_905768,STD_172100123,2024-09-07T05:44:16.907+07:00,1882.13,9,0.18,Can Tho,13890.119
TXN_276687,STD_172100123,2024-10-03T14:55:24.965+07:00,1967.75,10,0.27,Can Tho,14364.575
TXN_336656,STD_172100123,2025-02-25T21:51:01.251+07:00,1986.3,9,0.2,Hai Phong,14301.361
TXN_451570,STD_172100123,2025-03-25T01:58:34.613+07:00,1422.93,10,0.02,Hai Phong,13944.715
TXN_988793,STD_172100123,2025-03-13T01:35:44.961+07:00,1732.08,9,0.09,Da Nang,14185.734
TXN_286277,STD_172100123,2024-04-30T14:29:27.128+07:00,1709.49,10,0.21,Hanoi,13504.972
TXN_110902,STD_172100123,2024-05-08T12:50:24.171+07:00,1527.86,10,0.05,Hanoi,14514.67
TXN_778361,STD_172100123,2024-09-16T10:24:19.687+07:00,1798.73,9,0.14,Can Tho,13922.171
TXN_366870,STD_172100123,2024-11-22T02:05:33.814+07:00,1886.65,10,0.25,Da Nang,14149.875
TXN_406294,STD_172100123,2024-07-25T07:59:15.906+07:00,1739.94,10,0.21,Da Nang,13745.525
TXN_589776,STD_172100123,2024-04-15T21:59:13.022+07:00,1872.57,9,0.13,Can Tho,14662.223
TXN_638040,STD_172100123,2024-11-09T00:53:05.145+07:00,1536.77,10,0.05,Can Tho,14599.315
TXN_462663,STD_172100123,2024-10-20T11:46:41.644+07:00,1907.36,9,0.14,Ho Chi Minh,14762.967
TXN_881969,STD_172100123,2024-05-05T19:18:31.965+07:00,1621.37,9,0.0,Da Nang,14592.33
TXN_546315,STD_172100123,2025-01-23T04:29:01.089+07:00,1703.19,9,0.03,Hai Phong,14868.849
TXN_926252,STD_172100123,2024-07-07T01:22:10.653+07:00,1997.93,8,0.15,Ho Chi Minh,13585.925
TXN_378673,STD_172100123,2024-12-20T03:50:22.717+07:00,1725.92,9,0.09,Da Nang,14135.284
TXN_409243,STD_172100123,2025-03-01T15:06:10.633+07:00,1370.17,10,0.0,Hai Phong,13701.7
TXN_974849,STD_172100123,2024-08-02T15:17:03.669+07:00,1852.18,10,0.25,Hai Phong,13891.351
TXN_293102,STD_172100123,2024-08-15T01:44:48.705+07:00,1731.48,10,0.18,Ho Chi Minh,14198.137
TXN_755474,STD_172100123,2024-04-20T14:52:17.728+07:00,1615.97,10,0.16,Da Nang,13574.147
